Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0010582	Q9H6P5	A5PMQ0
OG0010583	Q9BZX4, Q9HAT0	
OG0010584	Q9NRP4	Q5XIY4
OG0010585	Q9NWL6	Q8JFW1
OG0010586	Q9NYB9	A0A8M6Z2K8
OG0010587	Q9UBL6	E7F725
OG0010588	Q9Y2K2	Q6NSM8
OG0010589	Q9Y2R5	Q503X4
OG0010590	Q9Y345	Q5W8I5
OG0010591	Q9Y3C0	Q5RGJ6
OG0010592	A4D0V7	F1Q4M6
OG0010593	O15121	Q7T3B5
OG0010594	O15145	Q6ZM62
OG0010595	O43167	Q52KB5
OG0010596	O75417	A0A8M9Q371
OG0010597	O75807	A3KNJ7
OG0010598	P10515	Q804C3
OG0010599	P13591	A0A8M3ATS9
OG0010600	P17706	Q803R3
OG0010601	P23396	Q7ZVD9
OG0010602	P36954	Q1LVK2
OG0010603	P41223	Q567Z7
OG0010604	P48634	A0A2R8PXX5
OG0010605	P53350	Q4KMI8
OG0010606	P55061	A0A8M1RKH6
OG0010607	P78345	F1QS85
OG0010608	P83876	Q5XJ58
OG0010609	Q01433	A0A8M1REB8
OG0010610	Q03518	E7F8A9
OG0010611	Q07075	B8JIB4
OG0010612	Q12870	Q9YHA3
OG0010613	Q13243	Q6DHJ0
OG0010614	Q13569	Q503G3
OG0010615	Q15398	Q66HZ9
OG0010616	Q16342	Q1MTH6
OG0010617	Q6ZTN6	A0A8M3AHV3
OG0010618	Q7L014	Q4TVV3
OG0010619	Q86YC2	A0A8M1QKC3
OG0010620	Q8IUD2	A0A8M9Q0Z2
OG0010621	Q8IV50	Q6DEF4
OG0010622	Q8IYB3	E7F1X7
OG0010623	Q8N136	Q1LV15
OG0010624	Q8WV07	A4FVI3
OG0010625	Q8WV41	B5RHZ3
OG0010626	Q96AB6	A0A8M9Q122
OG0010627	Q96CJ1	Q6IQU8
OG0010628	Q96JQ2	A0A8M1RE43
OG0010629	Q96N46	F1QYV0
OG0010630	Q96RK4	E7EXH4
OG0010631	Q96RP9	Q08BB1
OG0010632	Q99732	Q6GMG8
OG0010633	Q99961	A0A0R4IGE6
OG0010634	Q9H6D3	B7ZVS9
OG0010635	Q9H7C9	Q502H1
OG0010636	Q9H8M9	Q08CB3
OG0010637	Q9HB71	Q6NYG2
OG0010638	Q9NZV6	Q802G6
OG0010639	Q9UBK2	A0A8M6Z7F8
OG0010640	Q9UI09	Q498W6
OG0010641	Q9UJJ7	Q08C69
OG0010642	Q9UJX6	A0A0R4ISV4
OG0010643	Q9Y639	Q6NZV3
OG0010644	A4D126	A0JPF9
OG0010645	O15457	A0A8M3AK30
OG0010646	O43148	Q1MTD3
OG0010647	O43677	A0A0R4IV80
OG0010648	O95639	Q98881
OG0010649	O95876	E7F9Q9
OG0010650	O95922	A0A8M1P2G8
OG0010651	P24347	A0A8M9Q3Z2
OG0010652	P35520	A9JT04
OG0010653	P41247	A3KNP7
OG0010654	P48723	A4QNX8
OG0010655	P60891	Q08CA5
OG0010656	P63279	Q9DDJ0
OG0010657	P78371	Q6PBW6
OG0010658	Q08945	A0A8M9PMB1
OG0010659	Q12946	A1L1S5
OG0010660	Q15771	Q6DGB3
OG0010661	Q16401	F1QU35
OG0010662	Q3MIP1	A0A8N7TEF1
OG0010663	Q6IAA8	E7FBZ6
OG0010664	Q6NW29	F1QK30
OG0010665	Q6PI48	E9QFP3
OG0010666	Q7L1T6	Q502I6
OG0010667	Q7Z5L2	E7F1G4
OG0010668	Q7Z695	A0A8M9PXA8
OG0010669	Q86X02	Q6NZT2
OG0010670	Q8IY22	A0A8N7TD80
OG0010671	Q8IYH5	A5PMR0
OG0010672	Q8N357	Q6DGU7
OG0010673	Q8NFR3	Q1RLT2
OG0010674	Q8WZ74	F1QFV1
OG0010675	Q92482	D3TI80
OG0010676	Q92621	A0A8M9PFD6
OG0010677	Q969X6	A0A8M2BH80
OG0010678	Q96BQ5	A0A8M2BKU8
OG0010679	Q96KN9	A0A8M9PXR7
OG0010680	Q9BSB4	Q3B736
OG0010681	Q9BXJ5	E7F6Z0
OG0010682	Q9BXS4	A9JRX6
OG0010683	Q9BZE2	Q7ZW97
OG0010684	Q9H7L9	B8JJJ1
OG0010685	Q9NRQ5	A0A8M1P674
OG0010686	Q9NY43	Q6YI96
OG0010687	Q9UBV4	A5WVL3
OG0010688	Q9UDW3	Q6AXL8
OG0010689	Q9UHD4	F8W414
OG0010690	Q9Y2S2	Q0V973
OG0010691	Q9Y3X0	F1QCF9
OG0010692	A0A1B0GWB2	A0A8M3BBJ6
OG0010693	A6NLU5	B3DK21
OG0010694	O00462	Q7ZVY7
OG0010695	O15118	A0A2R8Q2J0
OG0010696	P00505	Q7SYK7
OG0010697	P20585	A0A8M3B2S9
OG0010698	P27695	A0MTA1
OG0010699	P41595	Q0GH74
OG0010700	P42679	A0A8N7T808
OG0010701	P55060	Q7SZC2
OG0010702	P78426	Q6DGK5
OG0010703	P82664	Q5SPH9
OG0010704	Q12852	A0A8M2BER7
OG0010705	Q53H47	A8WG60
OG0010706	Q5TDP6	Q29RF4
OG0010707	Q6IEE7	L7VG99
OG0010708	Q6NXT1	Q6DGX3
OG0010709	Q6PIF2	Q56P19
OG0010710	B1ANY3, Q7Z4H9	
OG0010711	Q7Z569	Q6DGJ4
OG0010712	Q7Z5R6	Q6PFT9
OG0010713	Q8IVP5	Q6DH87
OG0010714	Q8IY47	Q08CL1
OG0010715	Q8N5G2	Q2TLY2
OG0010716	Q8NFH5	Q6P6X9
OG0010717	Q8TDX5	A4QP55
OG0010718	Q92664	Q6DRH9
OG0010719	Q96CD2	A0A8M3AJI9
OG0010720	Q96DT7	A5PMB0
OG0010721	Q96FV9	Q7SYB2
OG0010722	Q96I25	A0A8M2BC07
OG0010723	Q99590	Q5SPB2
OG0010724	Q9BSV6	A2BIL9
OG0010725	Q9BY84	F1RDV6
OG0010726	Q9HD42	Q6PHF0
OG0010727	Q9NQL9	P83758
OG0010728	Q9NRR4	A2RV16
OG0010729	Q9NV31	A0A2R8QAU3
OG0010730	Q9NVA1	Q08CE4
OG0010731	Q9P035	Q7SY06
OG0010732	Q9UQF2	A0A8M3AUR2
OG0010733	Q9Y2F5	Q3HSD3
OG0010734	Q9Y2V2	A0A8M1PFD0
OG0010735	Q9Y343	Q4V8U7
OG0010736	Q9Y3L5	Q5XJT7
OG0010737	A2RU30	E7F8S9
OG0010738	A6NLP5	A8E7I5
OG0010739	O75380	Q66I52
OG0010740	O75419	Q7ZU79
OG0010741	O75900	E7FGL6
OG0010742	O75949	A2AWH2
OG0010743	O95139	Q6PBJ6
OG0010744	P01042	A0A8M2BIB3
OG0010745	P02753	Q9PT95
OG0010746	P17936	Q66I28
OG0010747	P19447	Q7ZVV1
OG0010748	P22557	Q9YHT4
OG0010749	P28562	Q7ZVL8
OG0010750	P41743	Q90XF2
OG0010751	P53990	Q7ZVT1
OG0010752	P60983	Q7ZUD3
OG0010753	P63218	Q6TH03
OG0010754	Q02086	F1Q4L6
OG0010755	Q05925	A0A8M3B3Y5
OG0010756	Q13889	A5WWE3
OG0010757	Q14156	A0A8M9Q6B5
OG0010758	Q14192	Q6AZB7
OG0010759	Q14318	Q6P3J6
OG0010760	Q16626	A0A8M2B2J6
OG0010761	Q6PIS1	A0A8M6Z2M6
OG0010762	Q8IW50	Q6DC60
OG0010763	Q8IXH7	Q7ZVZ0
OG0010764	Q8N6N2	Q1LXX9
OG0010765	Q8NCL8	A2BGS3
OG0010766	Q8WUR7	X1WD69
OG0010767	Q8WWG9	Q1LVA7
OG0010768	Q92604	Q4KMD5
OG0010769	Q96FZ7	Q503V0
OG0010770	Q96MS3	A0A8M2BEP1
OG0010771	Q96RY5	A0A8M1RIJ0
OG0010772	Q9BV79	Q6GQN8
OG0010773	Q9H939	A0A8M3BCU8
OG0010774	Q9NPZ5	Q6DBR2
OG0010775	Q9NSY2	A0A8M6YZC0
OG0010776	Q9NZJ0	Q5RHI5
OG0010777	Q9UG01	Q5RHH4
OG0010778	A1L188	U3JA56
OG0010779	A6NJG2	A0A8M9QL15
OG0010780	O15442	F1QUV1
OG0010781	O75563	Q6PG29
OG0010782	O95573	B0S5C4
OG0010783	O95747	Q6NWY2
OG0010784	P02751	B0S602
OG0010785	P10253	A0A8M1QKP5
OG0010786	P17050	A0A0R4IJL2
OG0010787	P31327	A0A8N7TAJ3
OG0010788	P38919	Q7ZVA6
OG0010789	P46109	Q6PH06
OG0010790	Q00536	A0A8M9Q3R1
OG0010791	Q12768	Q7ZVM1
OG0010792	Q14197	E7F0D0
OG0010793	Q15438	A0A8M6Z459
OG0010794	Q5VZF2	A0A8M2BFL2
OG0010795	Q5XKR4	Q6DGH9
OG0010796	Q6UWH4	E7F6L4
OG0010797	Q7L2J0	A3KQ55
OG0010798	Q7Z7B1	F1QAR3
OG0010799	Q86X67	A0A8M3B792
OG0010800	Q8IUE6	Q5XJK2
OG0010801	Q969H8	Q6DGL1
OG0010802	Q969U7	Q1LXS2
OG0010803	Q9BVC4	Q803V5
OG0010804	Q9BZD4	Q7ZW63
OG0010805	Q9H1I8	A2CEX4
OG0010806	Q9H497	A9C3S4
OG0010807	Q9H7V2	A0A8M1PYN0
OG0010808	Q9H974	Q7ZVJ6
OG0010809	Q9HA38	E7EZ09
OG0010810	Q9HCQ5	F1Q6D3
OG0010811	Q9NPI1	B0S7E1
OG0010812	Q9NTJ5	A1L244
OG0010813	Q9NV64	Q6PH58
OG0010814	Q9NZI2	A0A8M9PNN7
OG0010815	Q9NZQ8	A0A0R4IB92
OG0010816	Q9ULD4	F6P390
OG0010817	O00142	A0A8M1N0Z5
OG0010818	O14684	Q5IHX7
OG0010819	O43281	A0A0G2KR69
OG0010820	O43715	F1Q6Y0
OG0010821	O43916	Q6DBY9
OG0010822	O60519	Q642H2
OG0010823	O60749	Q32LT0
OG0010824	O75334	A0A8M3ARR0
OG0010825	O75365	Q6NX92
OG0010826	O95793	A0A8M1PJS2
OG0010827	O95948	A0A8M1QUT6
OG0010828	P0DKX4	A0A0R4IP93
OG0010829	P28288	A0A8M9PXC6
OG0010830	P46695	A0PJR9
OG0010831	P62304	Q7ZUG0
OG0010832	Q04760	Q6P696
OG0010833	Q05D32	Q08BB5
OG0010834	Q13435	A7YT51
OG0010835	Q14055	Q1LXU2
OG0010836	Q15751	A0A8M3BB18
OG0010837	Q16650	B5DE34
OG0010838	Q6IA17	A4JYJ7
OG0010839	Q6P1S2	B8JLW4
OG0010840	Q86UU0	Q67FY3
OG0010841	Q86UY8	E7FFE8
OG0010842	Q8IWW6	A0A8M9QME4
OG0010843	Q8IWX8	Q8AX67
OG0010844	Q8IYE1	A0A8M3ANE1
OG0010845	Q92835	A0A8M1QLP5
OG0010846	Q96GW9	E7F5M3
OG0010847	Q96JH7	A0A8M2BJ69
OG0010848	Q96ME1	Q4V8X1
OG0010849	Q96PV7	A0A0R4ICN6
OG0010850	Q9H0Y0	Q3B7E0
OG0010851	Q9H633	Q6DBZ7
OG0010852	Q9H892	A0A8M3B119
OG0010853	Q9H910	F1Q6E4
OG0010854	Q9NRP2	Q6DHJ6
OG0010855	Q9NW75	A0A0R4IP63
OG0010856	Q9UI17	A0A8M9PCV7
OG0010857	Q9UJA3	E7F643
OG0010858	Q9ULZ9	A0A8N7UVC2
OG0010859	Q9Y397	F1R013
OG0010860	Q9Y6A5	B8A574
OG0010861	Q9Y6I8	A0A2R8QFW3
OG0010862	A0A1W2PR19, A0A1W2PRG0	
OG0010863	A0PJW6	Q6DC58
OG0010864	H3BS89	Q1L8F4
OG0010865	O14830	A0A8M3ASP8
OG0010866	O43772	Q6P5K6
OG0010867	O75578	A0A8M1RMK2
OG0010868	O96014	Q9I9I2
OG0010869	P04899	Q7ZWI5
OG0010870	P17948	B3DKP1
OG0010871	P40938	Q8AW06
OG0010872	P42285	Q6P7X6
OG0010873	P43897	A1A5Z3
OG0010874	P51159	Q4V8U8
OG0010875	P53701	Q803H2
OG0010876	P61024	Q6DEL8
OG0010877	P61026	Q6DGV5
OG0010878	P98177	F1R3E6
OG0010879	Q0P641	A0A8M9PS29
OG0010880	Q13310	Q7T3G5
OG0010881	Q13444	A0A8M1PUF0
OG0010882	Q13515	A0A286YA92
OG0010883	Q14527	A0A8M2BAK6
OG0010884	Q5T5Y3	A5WUN7
OG0010885	Q5TGY1	E7F6A2
OG0010886	Q5TKA1	Q5RHQ8
OG0010887	Q6UW63	Q7ZVE6
OG0010888	Q6ZNB6	F8W2N9
OG0010889	Q6ZRQ5	B3DIY3
OG0010890	Q86YJ7	E7F2R4
OG0010891	Q8IW45	F1Q575
OG0010892	Q8IWY9	A0A8N7UT82
OG0010893	Q8N1S5	A0A8M9PWN7
OG0010894	Q8N5I9	A0A8M1P1M8
OG0010895	Q8WVB6	F1QF60
OG0010896	Q92830	A0A0R4IXF6
OG0010897	Q96F05	E7EYE9
OG0010898	Q9BSE4	Q6NYI0
OG0010899	Q9BVC3	Q66I84
OG0010900	Q9BWF2	Q6TGT1
OG0010901	Q9BWG6	Q2YDS5
OG0010902	Q9HD26	Q6PHG0
OG0010903	Q9NS37	X1WCW7
OG0010904	Q9NX00	B3DJK0
OG0010905	Q9NYK5	Q7T3F9
OG0010906	A0A0G2JNJ9, Q9UFV3	
OG0010907	Q9UM11	Q7ZUP9
OG0010908	Q9Y265	Q8AWW7
OG0010909	Q9Y5N1	Q6ZM33
OG0010910	Q9Y6X1	Q7ZUJ1
OG0010911	O00468	A0A8M9PKT2
OG0010912	O43680	Q32PV5
OG0010913	O94955	E7EYA0
OG0010914	O95219	Q58EC1
OG0010915	O95379	Q7SZE8
OG0010916	P03986, P0CF51	
OG0010917	P08581	F1QLR7
OG0010918	P09496	Q6P937
OG0010919	P14174	Q0ZBR7
OG0010920	P34913	Q5PRC6
OG0010921	P42898	B0V153
OG0010922	P46977	Q7ZUY9
OG0010923	P50150	A0A8M9Q1C1
OG0010924	P78411	Q1LXU5
OG0010925	Q04446	A0A8M3AIA9
OG0010926	Q12906	Q6NXA4
OG0010927	Q13442	Q7ZV53
OG0010928	Q13887	B8JL64
OG0010929	Q14714	Q2YDS4
OG0010930	Q15003	A0A8M9PKI5
OG0010931	Q15011	A0A286YAA4
OG0010932	Q504T8	Q6NYU6
OG0010933	Q5M8T2	A0A8N7TBG4
OG0010934	Q5T4F7	Q6YNR8
OG0010935	Q6ZUT1	A4QNY5
OG0010936	Q7Z4V0	F1R394
OG0010937	Q86TN4	Q5EAR5
OG0010938	Q8IWF2	B0UXS1
OG0010939	Q8IY26	Q5TZ07
OG0010940	Q8N884	F1QCP4
OG0010941	Q8WTS1	A0A8M2B4Q8
OG0010942	Q8WVD5	Q6IV56
OG0010943	Q92747	Q7ZUQ0
OG0010944	Q96FG2	A0A8M1RM58
OG0010945	Q96JG6	A0A8M6Z2H2
OG0010946	Q99741	A8KC19
OG0010947	Q9BUX1	Q5SPB6
OG0010948	Q9BVG4	Q6DH77
OG0010949	Q9BXB5	E7FE64
OG0010950	Q9GZP9	Q4VBS8
OG0010951	Q9HCE5	Q6NZ22
OG0010952	Q9NX31	Q7T3B4
OG0010953	Q9Y5M8	Q6DGW3
OG0010954	A6NEE1	A0A8M9PF00
OG0010955	O15018	A0A8M3AZV3
OG0010956	O15539	Q7T2D3
OG0010957	O75592	F1RD40
OG0010958	O76075	Q9DGL7
OG0010959	O95696	F1QFR1
OG0010960	P04150	Q1XHK0
OG0010961	P08172	B3DKN8
OG0010962	P48066	A0A8M6Z396
OG0010963	P48378	Q5EAP5
OG0010964	P50222	Q1LU90
OG0010965	P57768	Q6P0D8
OG0010966	Q04671	A0A2R8Q6Z4
OG0010967	Q06187	A0A8N7UW23
OG0010968	Q12874	Q6DRK2
OG0010969	Q13228	Q6PHD9
OG0010970	Q15004	A0A8M1REG3
OG0010971	Q15269	Q7ZUV4
OG0010972	Q2NKX8	A2BGR3
OG0010973	Q5UCC4	A7E2M3
OG0010974	Q6DKI1	Q6PFJ0
OG0010975	Q6PF18	Q567H6
OG0010976	Q6UXX9	F1Q5C9
OG0010977	Q6ZMZ3	X1WGA9
OG0010978	Q6ZYL4	Q5SNQ6
OG0010979	Q75QN2	A3KQN9
OG0010980	Q7Z570	B0R111
OG0010981	Q86TB9	A2RRV3
OG0010982	Q86VI4	Q801V1
OG0010983	Q8N2G6	A5D8K9
OG0010984	Q8NB78	A0A8M6YWK0
OG0010985	Q8NEM0	A0A8M2B3G0
OG0010986	Q8WY98	B8A4M2
OG0010987	Q92597	Q6A3P5
OG0010988	Q92831	Q1LUC3
OG0010989	Q93100	A0A8M2BDU6
OG0010990	Q96FM1	A8WFS8
OG0010991	Q96L92	Q6P3G2
OG0010992	Q9BV47	A0A0G2KHQ4
OG0010993	Q9H1A3	F1R335
OG0010994	Q9H7B2	Q6P0C5
OG0010995	Q9NPB8	A0A8M9PHA0
OG0010996	Q9NR77	Q66HU7
OG0010997	Q9NUP9	Q66IB0
OG0010998	Q9NVV0	Q7ZVP8
OG0010999	Q9NW15	Q4V8U5
OG0011000	Q9NWB6	Q6P5L7
OG0011001	Q9UMQ3	F6NKZ9
OG0011002	Q9UQB8	A0A8M2BAV5
OG0011003	A0A0U1RR37	A0A8M3AIK7
OG0011004	A0PK00	Q1LY80
OG0011005	O00311	B0UYI0
OG0011006	O75879	Q7T010
OG0011007	P12821	E7FFA5
OG0011008	P20290	A0A8M2BJ50
OG0011009	P31483	Q7ZVY0
OG0011010	P49789	Q6PBZ7
OG0011011	P62081	P62084
OG0011012	P62273	Q6Q419
OG0011013	P62699	F8W4R5
OG0011014	Q08830	A0A140LG86
OG0011015	Q13362	A0A8M1Q7X2
OG0011016	Q13797	F1Q8T4
OG0011017	Q2TB10	F1QH89
OG0011018	Q5MNZ9	Q7T305
OG0011019	Q5PRF9	A0A8M9PIX7
OG0011020	Q5T011	A0A8M9QAK0
OG0011021	Q5T5X7	B7ZD94
OG0011022	Q5XG99	Q6P606
OG0011023	Q6NSI4	A0A8M1Q249
OG0011024	Q6P2Q9	A0A8M2B4I2
OG0011025	Q6P9G4	B3DFU5
OG0011026	Q8IYT3	E7F1G2
OG0011027	Q8N6L1	Q0P494
OG0011028	Q8N961	A0A8M3AP57
OG0011029	Q8TAT6	Q7ZVI8
OG0011030	Q8TBE3	A0A8M2BDI9
OG0011031	Q8TDY2	E7FFM2
OG0011032	Q8TEB9	Q568J3
OG0011033	Q92565	A0A8M1RMG6
OG0011034	Q92620	Q6P404
OG0011035	Q96M86	A0A8M9QDX1
OG0011036	Q96MB7	Q6AZB8
OG0011037	Q96NB2	Q6NYD2
OG0011038	Q96RG2	A0A8M2BIR6
OG0011039	Q9BVQ7	F1Q8W3
OG0011040	Q9H3L0	B0UYB6
OG0011041	Q9H5F2	A0A0G2L2X8
OG0011042	Q9NQ36	Q5G872
OG0011043	Q9NRA8	E7FDR0
OG0011044	Q9UJT1	Q6IQ78
OG0011045	Q9UJU6	F1QIB3
OG0011046	Q9Y224	Q7ZUH1
OG0011047	Q9Y2H5	A0A8M9QDM1
OG0011048	Q9Y608	A0A8M2BGT5
OG0011049	Q9Y6I7	Q7T2F6
OG0011050	O43242	Q6NYV1
OG0011051	O43462	Q4V9P5
OG0011052	O43639	Q4V9A1
OG0011053	O60284	A0A8M9PGI6
OG0011054	O94766	F8W289
OG0011055	P11233	Q7T383
OG0011056	P17643	F1QEC9
OG0011057	P19634	A0A8M2BKS9
OG0011058	P22307	Q6P4V5
OG0011059	P29322	A0A8M3BDV7
OG0011060	P43304	A0A8M2BDB8
OG0011061	P49917	A7E283
OG0011062	P61803	A7E2L0
OG0011063	P62714	Q803G3
OG0011064	Q00604	A0A8M9QKA4
OG0011065	Q03989	F1QHS9
OG0011066	Q13439	A0A8M2B3Z8
OG0011067	Q14764	Q6P3L0
OG0011068	Q15181	Q568N9
OG0011069	Q15287	Q6PG31
OG0011070	Q2KHM9	X1WC30
OG0011071	Q5VTQ0	A0A8M9PLG3
OG0011072	Q5VV42	Q6PG34
OG0011073	Q5VWP3	A0A8M3AYS2
OG0011074	Q674X7	A0A8M6Z133
OG0011075	Q6KCM7	A2CEQ0
OG0011076	Q6NUQ1	Q05AM7
OG0011077	Q6ZTQ3	A0A8M3B355
OG0011078	Q6ZV73	Q5RH33
OG0011079	Q8IU80	A0A8M9QFM2
OG0011080	Q8NBF2	A0A8M3BE96
OG0011081	Q8NDZ4	A9JST5
OG0011082	Q8WU79	Q1LXU3
OG0011083	Q8WUA8	Q58A48
OG0011084	Q8WXS4	Q4KM17
OG0011085	Q92925	E7EYW7
OG0011086	Q969J3	Q5XIX8
OG0011087	Q96BM9	F8W2P1
OG0011088	Q96Q77	A0A8M1RSD9
OG0011089	Q99538	Q6NYJ7
OG0011090	Q9BR09	A4IG40
OG0011091	Q9BSC4	Q802W4
OG0011092	Q9NRP7	A0A8M3B9P5
OG0011093	Q9NS85	Q3B739
OG0011094	Q9UBR2	Q5XJD4
OG0011095	Q9UDT6	A0A8M9Q4W2
OG0011096	Q9UDX5	Q6PCS6
OG0011097	Q9UJX2	Q7ZVH3
OG0011098	Q9UKY4	F1Q8R9
OG0011099	Q9UL16	A0A8M1NCB7
OG0011100	Q9Y484	Q7ZUX3
OG0011101	O14802	A0A8M9PWI3
OG0011102	O15083	A0A8M3AXX0
OG0011103	O75324	Q6P957
OG0011104	O75556, Q13296	
OG0011105	O94985	F1R520
OG0011106	O95822	A3KP65
OG0011107	P04424	F1RA91
OG0011108	P04818	Q6P045
OG0011109	P23677	F1QC01
OG0011110	P33176	A0A8M2BJ79
OG0011111	P40763	A0A8M2BB24
OG0011112	P54289	A0A8M6Z241
OG0011113	P59998	Q6NZZ2
OG0011114	Q02388	A0A8M3ATK9
OG0011115	Q04864	Q6DGE6
OG0011116	Q13394	Q6NYB4
OG0011117	Q13404	Q3B7F0
OG0011118	Q16864	Q6DRK0
OG0011119	Q53HI1	Q7ZUU1
OG0011120	Q5EBL8	Q6NXB2
OG0011121	Q5GFL6	A0A8M9Q0S3
OG0011122	Q5JPB2	A0A8M9PUN9
OG0011123	Q5TCX8	A0A2R8RXI8
OG0011124	Q7Z4S9	A0A8M6Z853
OG0011125	Q86U42	Q6NUT4
OG0011126	Q86V25	A0A8M2B7N9
OG0011127	Q8IVV7	E7FA54
OG0011128	Q8N145	Q2HPG0
OG0011129	Q8N1C3	A0A8M3B7W8
OG0011130	Q8WYK0	E7FCU2
OG0011131	Q96BJ3	Q6PBN2
OG0011132	Q96F86	Q502M5
OG0011133	Q96LW4	Q32PL8
OG0011134	Q99418	E7F1N2
OG0011135	Q99572	Q7SZM2
OG0011136	Q99707	Q8JIY6
OG0011137	Q9BQG1	I3IS33
OG0011138	Q9BWT3	A2BGL0
OG0011139	Q9BXS5	A0A0R4IRS1
OG0011140	Q9H7X0	A3KPA3
OG0011141	Q9HCJ2	Q503I7
OG0011142	Q9NSA3	Q9I903
OG0011143	Q9UGJ1	B3DIU9
OG0011144	Q9UHL4	Q5CZT1
OG0011145	Q9ULB1	A1XQX0
OG0011146	Q9UNA4	Q568P0
OG0011147	Q9Y2I8	A0A8M3AVV6
OG0011148	Q9Y535	Q6DGK6
OG0011149	A6NNA2	A0A8M6YYC1
OG0011150	B2RUY7	B0UZC8
OG0011151	O14793	O42222
OG0011152	O43246	A4IG22
OG0011153	O43617	Q6DC31
OG0011154	O43819	Q5RH02
OG0011155	O60841	A0A8M1QHW9
OG0011156	O75586	Q6IQ63
OG0011157	O75909	F1QMB9
OG0011158	P01019	Q8JH29
OG0011159	P07311	A3KPA7
OG0011160	P51797	E7F798
OG0011161	P54098	F8W5R6
OG0011162	P58417	A0A8M1N0Y9
OG0011163	P61088	Q803J2
OG0011164	P78562	F1R6K1
OG0011165	Q02747	A0A8M9Q7R4
OG0011166	Q12770	A0A8M2B4M5
OG0011167	Q12864	Q90X63
OG0011168	Q32MQ0	Q568E2
OG0011169	Q6PD74	Q6DH35
OG0011170	Q6PEV8	Q6AXJ7
OG0011171	Q6PKC3	A0A0R4IQE1
OG0011172	Q76LX8	A0A286Y999
OG0011173	Q7Z494	P0CI65
OG0011174	Q8IUI8	Q568M3
OG0011175	Q8IWA0	Q7ZVR1
OG0011176	Q8N2M8	Q1LUX7
OG0011177	Q8N3J5	A0A8M1P874
OG0011178	Q8NDM7	A0A8N7TBN9
OG0011179	Q8NEZ5	Q5SPK4
OG0011180	Q8TCG2	Q49GP5
OG0011181	Q8WVE7	A3KPL7
OG0011182	Q8WWW8	A0A8M1PUK4
OG0011183	Q96BW1	Q6NYU7
OG0011184	Q99708	F1R983
OG0011185	Q9BS16	A0A8M1NZ19
OG0011186	Q9BW71	Q7SXB4
OG0011187	Q9BZB8	Q9YGX5
OG0011188	Q9H0P0	Q7SYN4
OG0011189	Q9H6S0	A0A8M9Q954
OG0011190	Q9H875	Q568A0
OG0011191	Q9HB31	Q8JJ26
OG0011192	Q9HCJ5	A0A8M1NJH3
OG0011193	Q9NS28	A0A8M2BAL5
OG0011194	Q9P0M6	Q4V914
OG0011195	Q9Y3E5	F1Q6B2
OG0011196	Q9Y4D2	A0A8N7T821
OG0011197	Q9Y5K6	F1R1N9
OG0011198	O00629	Q7ZVY9
OG0011199	O14613	Q5BKX1
OG0011200	O43502	A0A8M9QC24
OG0011201	A0A1B0GUU1, O60290	
OG0011202	O60513	A0A0R4ICJ7
OG0011203	O95336	F1R0C0
OG0011204	O95989	Q7ZUM4
OG0011205	P08910	Q802V6
OG0011206	P09172	B3DGL8
OG0011207	P10746	Q568K6
OG0011208	P31249	O42370
OG0011209	P31273	Q68EH7
OG0011210	P46100	A0A8M9QKH6
OG0011211	P46952	Q5U3F8
OG0011212	P51530	A0A8M9PSF9
OG0011213	P52429	A0A8M1NVX4
OG0011214	P52569	Q5PR34
OG0011215	P61218	Q6DGS5
OG0011216	P61328	A0A8M2BA97
OG0011217	P62841	Q6Q421
OG0011218	Q02548	A0A8M2BI63
OG0011219	Q15058	F1Q554
OG0011220	Q1RMZ1	Q0P410
OG0011221	Q2KHR3	E7F9B1
OG0011222	Q32NC0	Q1LUS5
OG0011223	Q5T160	Q6PGW8
OG0011224	Q6PJ21	B1H1G8
OG0011225	Q6PJ69	X1WBJ0
OG0011226	Q7Z412	Q7T3A0
OG0011227	Q86TA1	Q7ZW91
OG0011228	Q86XX4	A0A0R4IQJ3
OG0011229	Q8IXJ9	A0A8M9PE54
OG0011230	Q8N556	A0A8M2B299
OG0011231	Q8N5Z0	A0A8N7TEE2
OG0011232	Q8NAP3	A0A0R4IVZ9
OG0011233	Q8NBP5	A0A8M1QKK6
OG0011234	Q8NE79	Q5PQZ7
OG0011235	Q8NEL9	E7F9W6
OG0011236	Q8TDN4	A7YX81
OG0011237	Q8WXW3	B8JHR8
OG0011238	Q96EY9	Q8JFW4
OG0011239	Q99871	A0A8M9Q5B3
OG0011240	Q99959	B0BF33
OG0011241	Q9BU20	Q66JN8
OG0011242	Q9BVC5	Q32LR5
OG0011243	Q9BXL6	A0A8M9Q0C3
OG0011244	Q9C0D9	A0A8M1PAB3
OG0011245	Q9H4S2	Q5QHS3
OG0011246	Q9NV58	E7F0K2
OG0011247	Q9NVF7	A0A8M1P937
OG0011248	Q9NVI1	A0A8M9PUU2
OG0011249	Q9NX20	B8JM36
OG0011250	Q9UHD8	Q6TGX3
OG0011251	Q9UJA5	Q32LR0
OG0011252	Q9UN42	E7F9R1
OG0011253	Q9Y6E0	A0A0R4IN78
OG0011254	Q9Y6N7	A0A8M6Z9Z4
OG0011255	B2RUZ4	B3DHH5
OG0011256	O00264	Q5U3G0
OG0011257	O00488	A0A8M9P8Y6
OG0011258	O43808	A0A8M1NDU0
OG0011259	P04179	Q6P980
