Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0005669	Q8WZ79	F1QKH7
OG0005670	Q92187	Q6KC03
OG0005671	Q96NR3	K7DYL5
OG0005672	Q9BQE9	Q6NWJ0
OG0005673	Q9BRP8	Q6PH11
OG0005674	Q9H1J5	P51028
OG0005675	Q9H4I3	Q7SXD1
OG0005676	Q9H4M7	A0A8M2B9Z8
OG0005677	Q9H772	A0A8M3AYP8
OG0005678	Q9H981	P59679
OG0005679	Q9NPE3	Q6DRH5
OG0005680	Q9NRG9	Q6NW98
OG0005681	Q9NUP7	Q58EK9
OG0005682	Q9NVE4	Q5RHU6
OG0005683	Q9NVR2	Q6TNU3
OG0005684	Q9UBF6	Q5EB19
OG0005685	Q9UHH9	Q6DG55
OG0005686	Q9UKK3	A0A8M6Z886
OG0005687	Q9Y320	Q6IQC7
OG0005688	Q9Y4Z0	Q6P6E4
OG0005689	O14649	Q5TZ59
OG0005690	O15264	E7F292
OG0005691	O43525	A0A8M3AXH4
OG0005692	O43567	Q803J9
OG0005693	O75603	Q68BU9
OG0005694	O95571	Q6NWI8
OG0005695	O95715	Q9DFG4
OG0005696	O95727	A0A8M9PLS5
OG0005697	P14868	A0AUR8
OG0005698	P49591	Q6DRC0
OG0005699	P50213	Q6NV33
OG0005700	P51665	Q7ZYX7
OG0005701	Q00613	F6P697
OG0005702	Q08752	Q6IQL7
OG0005703	Q0ZGT2	A2BEV6
OG0005704	Q14558	Q6GML2
OG0005705	Q14940	A9XPA2
OG0005706	Q5EBL4	A0PJT0
OG0005707	Q5JTZ9	A0A8M1Q6V5
OG0005708	Q6UX06	A0A8M9Q2M7
OG0005709	Q7Z6E9	E7EXE9
OG0005710	Q7Z7F0	Q6NZ18
OG0005711	Q86UA6	F1QKJ6
OG0005712	Q8IUW5	F1QK31
OG0005713	Q8N2G8	F1QSN8
OG0005714	Q8NAV1	Q6DHU4
OG0005715	Q8WU58	E7F6C1
OG0005716	Q969G6	E7FE37
OG0005717	Q969Q5	Q4KME1
OG0005718	Q96AT1	F1Q4N6
OG0005719	Q96EN8	A2VD33
OG0005720	Q96T49	A0A8M1PSE7
OG0005721	Q99633	Q6GMH0
OG0005722	Q9BQA9	Q6DGA7
OG0005723	Q9BUV8	F1RD59
OG0005724	Q9H079	Q5XJA1
OG0005725	Q9H4K7	E9QCB3
OG0005726	Q9H8U3	Q4KMI6
OG0005727	Q9HBL6	E7F6K4
OG0005728	Q9NTK5	Q7ZU42
OG0005729	Q9P0P8	B7ZD93
OG0005730	Q9UBV8	Q6DC93
OG0005731	Q9UKD2	Q568C9
OG0005732	Q9UNX4	Q6PFM8
OG0005733	A0A1B0GV85	A2CEY7
OG0005734	O15116	Q6DBW5
OG0005735	O15259	Q08CL9
OG0005736	O43615	Q5BLH8
OG0005737	O43920	Q502P6
OG0005738	O60383	Q5MD90
OG0005739	O75596	A0A2R8Q4Q2
OG0005740	O95400	Q7ZV87
OG0005741	O95990	A0A8M3AXE0
OG0005742	P03891	Q9MIY9
OG0005743	P04075	Q803Q7
OG0005744	P05062	Q8JH71
OG0005745	P0DMQ5	A0A8M9PKZ7
OG0005746	P12643	O13109
OG0005747	P14550	Q568L5
OG0005748	P27708	A0A8M3AL15
OG0005749	P35368	F1QLK8
OG0005750	P47224	Q6DGQ2
OG0005751	P61923	Q9IB48
OG0005752	P63220	Q7ZUG5
OG0005753	P63316	Q800V7
OG0005754	Q13393	B0V1J1
OG0005755	Q13459	A0A8M3B5A2
OG0005756	Q14257	Q4KMH6
OG0005757	Q2TBA0	B3DIV9
OG0005758	Q5JPI3	A0A8M1RM22
OG0005759	Q5MNZ6	Q7ZUW6
OG0005760	Q5SRI9	E7EYY9
OG0005761	Q5VWI1	A0A2R8QK73
OG0005762	Q6R327	A0A8M3B4Q4
OG0005763	Q6ZMG9	F1QPF3
OG0005764	Q86U86	E7F8D8
OG0005765	Q8IV63	Q5BLE9
OG0005766	Q8NBT0	Q7ZVF0
OG0005767	Q8TD10	A0A0R4ITG1
OG0005768	Q8TED1	Q7ZV14
OG0005769	Q96HF1	F1R238
OG0005770	Q96P66	E7FA10
OG0005771	Q96Q11	F6NXI9
OG0005772	Q9BRR6	A0JML7
OG0005773	Q9BSH5	Q7T012
OG0005774	Q9BTA0	A0A8M1QR96
OG0005775	Q9BTV5	Q1LY10
OG0005776	Q9BVP2	Q6DRP2
OG0005777	Q9BX73	Q6DHN3
OG0005778	Q9H0A6	Q08BP7
OG0005779	Q9NVR7	A4QP31
OG0005780	Q9NW68	A2BIJ3
OG0005781	Q9P1Y6	A0A8M2BA76
OG0005782	Q9Y2G0	Q5SPP5
OG0005783	Q9Y371	A0A8M3AW37
OG0005784	Q9Y6A9	Q499B2
OG0005785	Q9Y6M9	Q567Y4
OG0005786	O43741	B3DLH3
OG0005787	O76070	Q568R9
OG0005788	O94777	Q561S6
OG0005789	P06744	Q0IJ39
OG0005790	P09067	P09014
OG0005791	P17661	Q05AI8
OG0005792	P17752	Q6PBX4
OG0005793	P21128	A1L237
OG0005794	P29762	Q7T0F4
OG0005795	P40126	A1L1Y0
OG0005796	Q01201	A0A8M1Q745
OG0005797	Q07955	Q6NYA0
OG0005798	Q08AE8	A0A8M9NZX8
OG0005799	Q13111	A0JMK9
OG0005800	Q13308	A0A8M9QAQ9
OG0005802	Q5VUB5	A0A8M1PUG2
OG0005803	Q6PJI9	A0A286YB35
OG0005804	Q6UXY8	E7FDU7
OG0005805	Q7KZ85	Q8UVK2
OG0005806	Q7L4I2	Q6NWI1
OG0005807	Q7RTT9	A1L272
OG0005808	Q86TJ2	Q503N9
OG0005809	Q8IXS0	A0A8M9PA02
OG0005810	Q8N2W9	F1R4C4
OG0005811	Q8TC76	Q4QRD7
OG0005812	Q8TCN5	E7F342
OG0005813	Q8WUY8	Q0P4A4
OG0005814	Q8WWF8	A0A8M1N594
OG0005815	Q969R8	Q5RHI2
OG0005816	Q96BT7	E9QB52
OG0005817	Q96LX7	A0A8M1PZG6
OG0005818	Q96MH7	Q08C98
OG0005820	Q99933	A5PLC6
OG0005821	Q9BT04	E7F707
OG0005822	Q9BTT6	Q5BL36
OG0005823	Q9C0K1	A0A8M3AYZ5
OG0005824	Q9HD45	Q7ZV33
OG0005825	Q9NUR3	X1WFQ7
OG0005826	Q9P1Z9	A0A8M1RNE9
OG0005827	Q9UMR5	A3KPZ6
OG0005828	Q9UP79	A0A8M9QEM5
OG0005829	Q9Y530	Q503C5
OG0005830	Q9Y664	Q6DC73
OG0005832	O00124	Q502L0
OG0005833	O00287	E9QDE2
OG0005834	O15146	Q5J1R9
OG0005835	O60477	E7FFP8
OG0005836	O75251	F1QHE9
OG0005837	P24387	Q6DG79
OG0005838	P27815	E7FAS0
OG0005839	P27987	Q5RGF8
OG0005840	P54821	Q7T373
OG0005841	P56706	X1WEJ5
OG0005842	P62491	Q5U3E1
OG0005843	Q00535	Q9DE44
OG0005844	Q13177	Q6DG42
OG0005845	Q13190	Q6DG84
OG0005846	Q5TCQ9	A0A0R4IGT8
OG0005847	Q5TH69	A0A8M3B4Z3
OG0005848	Q6NXP6	F1QDV9
OG0005849	Q6PL24	A0A2R8QAR5
OG0005850	Q8IU60	Q803B9
OG0005851	Q8IXL7	A0A8M1P8M4
OG0005852	Q8N4C6	A0A8M3AZC8
OG0005853	Q8N5L8	Q6DGS1
OG0005854	Q8N6S4	Q7ZUV0
OG0005855	Q8NBM8	A0A8M3AX62
OG0005856	Q8WZ04	A0A193KX02
OG0005857	Q92636	F1QZ06
OG0005858	Q96AE4	A0A8M3AZ76
OG0005859	Q96CH1	A0JMI2
OG0005860	Q9BXJ8	A3KNK1
OG0005861	Q9H4A4	A0A8M2BGI7
OG0005862	Q9H6I2	Q5PQZ5
OG0005863	Q9H993	Q58EM4
OG0005864	Q9H9S4	Q5U373
OG0005865	Q9HC96	A0A8N7UW33
OG0005866	Q9NSN8	A0A8M1REF7
OG0005867	Q9P219	A0A2R8QCI3
OG0005868	Q9UBM8	A0A8M9PPI5
OG0005869	Q9UEE5	A4IFW6
OG0005870	Q9UI46	A0A8M3B4P0
OG0005871	Q9UKF6	Q6DRG6
OG0005872	Q9Y2C2	A0A8M3AWA0
OG0005873	Q9Y2N7	A0A0R4IBR4
OG0005874	Q9Y3A2	Q7ZUG8
OG0005876	O14559	A0A8M2B5A9
OG0005877	O15234	Q1ECZ4
OG0005878	O95237	F1Q7T8
OG0005879	O95376	Q7T355
OG0005880	O95544	Q568T8
OG0005881	P13984	B8JHR3
OG0005882	P18846	Q7T351
OG0005884	P35625	A0A8M2BLZ1
OG0005885	P36873	A0A0R4IZT6
OG0005886	P51610	A0A8M9PQY4
OG0005887	P55036	Q6IQC6
OG0005888	P61009	Q6NWJ2
OG0005889	P80217	A0A8N7T7D6
OG0005890	Q13255	A0A0R4IU63
OG0005891	Q13277	B8A651
OG0005892	Q14CX5	Q5PRC2
OG0005894	Q16559	F1QUD8
OG0005895	Q2QL34	A0A0R4IUD3
OG0005896	Q49A26	Q5RKN4
OG0005897	Q5JTD0	A0A8M9QNZ6
OG0005898	Q5T8I3	Q5RH77
OG0005899	Q6P988	C5H5C4
OG0005900	Q6YI46	Q1LU94
OG0005901	Q7L8L6	A0A8N7UVN1
OG0005902	Q86SQ6	U3JAP0
OG0005903	Q8IVJ1	E7EXX2
OG0005904	Q8N456	R4GEA8
OG0005905	Q8TAM2	Q1RLX7
OG0005906	Q8WZA2	A0A8M9Q4T0
OG0005907	Q96AB3	A0JME6
OG0005908	Q96DY2	A0A8M9Q9C0
OG0005909	Q96FW1	F6P1A9
OG0005910	Q9BRS8	Q6PHD4
OG0005912	Q9H0Q0	A0A0R4IMR9
OG0005913	Q9H2F5	A3KNA6
OG0005914	Q9NP71	A0A0R5P9V6
OG0005915	Q9NRK6	F1Q5K6
OG0005916	Q9P107	A0A8N7UVF1
OG0005917	Q9UBP9	Q32PV0
OG0005918	Q9ULI3	Q6R8J2
OG0005919	Q9Y547	A1A607
OG0005920	Q9Y617	Q803I7
OG0005921	Q9Y6X5	Q566N0
OG0005922	A8MW99	Q5PNP6
OG0005923	O14732	Q503S9
OG0005924	O15126	Q6P0B3
OG0005925	O15211	A0A8M2B5A7
OG0005926	O43670	A0A8M3B100
OG0005927	O94856	A0A8M9QHH2
OG0005928	O95900	A0A8M1N020
OG0005929	P16930	A0A8M9PNK3
OG0005930	P21291	A1L2A2
OG0005931	P53597	Q66I58
OG0005932	P55084	Q7ZTH6
OG0005933	P61254	Q7SXA1
OG0005935	Q08AM6	Q66L58
OG0005936	Q16649	Q68EL6
OG0005937	Q49B96	B7ZVA6
OG0005938	Q4LDG9	Q6DHB1
OG0005939	Q5TZF3	B0S794
OG0005940	Q6UWE0	A0A8M1NF66
OG0005941	Q6ZVZ8	A0A8M6Z172
OG0005942	Q70E73	A0A8N7UQQ7
OG0005943	Q86UK7	Q6PFK1
OG0005944	Q8NA54	A0A0R4IJP6
OG0005945	Q8NCC5	A0A8M2BLQ3
OG0005946	Q8TB68	E7EXZ8
OG0005947	Q8WU10	Q6PBT5
OG0005948	Q96A98	Q8QGA2
OG0005949	Q96DG6	A7MBU9
OG0005950	Q96FX7	Q6DI31
OG0005951	Q96GX5	Q6DBX4
OG0005952	Q96PM5	Q90ZZ0
OG0005953	Q96ST3	A5D6S0
OG0005954	Q99856	A0A0N4STX9
OG0005955	Q9BTK6	E7F1D2
OG0005956	Q9BUU2	B3DIQ7
OG0005957	Q9BZD2	A0A8M9QA23
OG0005958	Q9H6L5	A0A8M1Q245
OG0005959	Q9HCJ3	A0A8M1Q1M8
OG0005960	Q9NQT4	A0A8M1NAS6
OG0005961	Q9NS73	A0A8M1NZD4
OG0005962	Q9UBZ4	Q803D4
OG0005963	Q9Y4B4	A0A8M2BLB3
OG0005964	A1L170	A0A8M2BDM8
OG0005965	A2RUB6	A0A8M9PSN0
OG0005966	A4IF30	A0A8M3ARL9
OG0005967	A6NGE7	A1L259
OG0005969	B0YJ81	A0A0G2L0Q2
OG0005970	O14735	Q6NYP5
OG0005971	O15016	A0A8M6Z7U9
OG0005972	O15355	F1QJE5
OG0005973	O95168	Q6PBK0
OG0005974	P07148	Q1AMT3
OG0005975	P43234	E7FA09
OG0005976	P46527	Q90YX4
OG0005977	P49454	F1Q7X5
OG0005978	P61165	Q6PBS6
OG0005979	Q01081	Q8JHJ3
OG0005980	Q01085	A0A8M2B338
OG0005981	Q12888	A0A8M6Z753
OG0005982	Q13454	A0A8M9QAV6
OG0005983	Q14807	A8WFU8
OG0005984	Q16549	A0A8M1P8P5
OG0005985	Q5JR98	A0A8M6Z2J8
OG0005986	Q6PCB8	A4JYI4
OG0005987	Q6TDP4	A0A8M2B929
OG0005988	Q6ZN44	A0A8M9PZC7
OG0005989	Q6ZRR7	A0A8M2B2V6
OG0005990	Q76EJ3	A0A8M1RNI6
OG0005991	Q8IZL9	A8WIP6
OG0005992	Q8N2K1	A4QNV0
OG0005993	Q8N5C6	A0A8M9QFT1
OG0005994	Q92890	Q6DRD5
OG0005995	Q969T3	Q08BL4
OG0005996	Q96DY7	E7F5B9
OG0005997	Q96G74	Q08BW0
OG0005998	Q96Q27	F1QY53
OG0005999	Q99685	Q7ZWC2
OG0006000	Q9BWX5	Q9W6U0
OG0006001	Q9BZR6	Q6X3Y5
OG0006002	Q9H3S4	F1RBJ9
OG0006003	Q9H7C4	F1RA90
OG0006004	Q9NWW5	A0A8M2BGW5
OG0006005	Q9NX04	Q8JHH5
OG0006006	Q9NYL4	Q7ZZA3
OG0006007	Q9P013	Q6IQU4
OG0006008	Q9UHF1	Q1RLZ3
OG0006009	Q9ULM6	Q6PE30
OG0006010	Q9UNP4	A0JMC3
OG0006011	Q9Y586	Q8UUZ1
OG0006012	A2A3K4	A1L1R5
OG0006013	O15155	Q6IQT6
OG0006014	O43151	A0A2R8Q4R6
OG0006015	O43679	A0A8M2B3G5
OG0006016	O95935	Q8JFF9
OG0006017	P01225	Q6TCF5
OG0006018	P18283	A0A8M1PAJ9
OG0006019	P24863	Q6STL0
OG0006020	P45954	F1QFQ7
OG0006021	P47914	Q6DGL4
OG0006022	P60228	Q1LUA8
OG0006023	P60604	Q567F7
OG0006024	P78346	Q5BJK2
OG0006025	P81408	A0A0R4IZW2
OG0006026	Q05048	F1QFK9
OG0006027	Q10469	A4IG58
OG0006029	Q5SW24	Q673G8
OG0006030	Q5T9C2	A0A8M1RF39
OG0006031	Q5TFE4	A7MBY0
OG0006032	Q6H8Q1	A0A8M3B7I4
OG0006033	Q6QNY1	A2BIA5
OG0006034	Q6UW88	A0A0R4IWG0
OG0006035	Q7LDG7	A0A8N7TAP0
OG0006036	Q7Z5Q5	A5X572
OG0006037	Q7Z6J8	F1Q7U1
OG0006038	Q86VE9	Q803X0
OG0006039	Q8N239	A0A8M2B9Q0
OG0006040	Q8NG31	A0A8M3AY08
OG0006041	Q96AX9	A0AR23
OG0006042	Q96BN2	Q6NWA8
OG0006043	Q96KB5	Q6DHU8
OG0006044	Q96QV1	A1A5I0
OG0006045	Q9BRT2	Q6PBU7
OG0006046	Q9BV23	E7F881
OG0006047	Q9BXD5	Q6NYR8
OG0006048	Q9BYW1	A0A8M1RKJ3
OG0006050	Q9H773	Q7T009
OG0006051	Q9NQ40	B0S5Y3
OG0006052	Q9NX57	Q7T378
OG0006053	Q9P0N5	E7EYQ9
OG0006054	Q9UPM6	Q6BDC4
OG0006055	Q9Y2I1	F1QM84
OG0006056	A6NN90	A0A8M1RJN0
OG0006057	A8MT69	E7F1X6
OG0006058	O00213	A0A8M2B2C2
OG0006059	O15381	Q803I9
OG0006060	O43768	A2BF67
OG0006061	O75362	E7EZ61
OG0006062	O95059	Q502A2
OG0006063	O95084	A0A8M1PSA1
OG0006064	P00813	Q6DG22
OG0006065	P02686	A0A8M2B444
OG0006066	P04180	A0A8M1P7R5
OG0006067	P08237	Q66HV8
OG0006068	P0DJ07	X1WHJ8
OG0006069	P10074	E7FDZ5
OG0006070	P18084	Q1MSX8
OG0006071	P19419	A0A8N7UV82
OG0006072	P22674	A0A8M2BGJ4
OG0006073	P23378	Q6PFN9
OG0006074	P25789	Q7ZV77
OG0006075	P38935	M9MM98
OG0006076	P55087	A0A2R8Q5A8
OG0006077	P78563	A0A8M9Q590
OG0006078	Q13370	A0A1D5NSM7
OG0006079	Q5T2D3	Q6NW80
OG0006080	Q68CP9	F6NXG0
OG0006081	Q6ZMZ0	Q1L8L6
OG0006082	Q86SF2	A0A286YBK3
OG0006083	Q8IXQ6	A0A8M1PZD8
OG0006084	Q8N6D5	Q502M6
OG0006085	Q8N6T0	B3DIP6
OG0006086	Q8TB37	Q6DH61
OG0006087	Q8WUB2	A0A8M6YV54
OG0006088	Q8WYP5	A0A8N7T6T7
OG0006089	Q92994	F1R9S3
OG0006090	Q99259	Q7ZUS3
OG0006091	Q9H257	A0A8M3ASN6
OG0006092	Q9H3H3	Q6NWH0
OG0006093	Q9NY33	Q6DI20
OG0006094	Q9NY47	A0A8M3B0S8
OG0006095	Q9UBY8	F1QYC0
OG0006096	Q9Y225	A0A8M2B6Y0
OG0006097	Q9Y6Q2	F1R8F7
OG0006098	A4FU01	E7F7E6
OG0006099	A6NI15	Q90ZL1
OG0006100	A8K0R7	X1WCH5
OG0006101	O00258	Q6DRM0
OG0006102	O14562	A0A8M2BBI1
OG0006103	O15392	Q90WU9
OG0006104	O43402	Q7ZUY2
OG0006105	O43493	A0A0R4IJR7
OG0006106	O43813	Q90ZL2
OG0006107	O60683	Q5XJ92
OG0006108	O60701	A8WGP7
OG0006109	O95391	Q5U3F2
OG0006110	P42785	A0A8M3ASI7
OG0006111	P51513	Q1LYC7
OG0006112	P55286	A0A8M6Z1S0
OG0006113	Q13423	Q6NYQ7
OG0006114	Q52LA3	A0AUQ6
OG0006115	Q53EV4	Q5XJM1
OG0006116	Q5U5Z8	A6H8T7
OG0006117	Q6IS24	E7EZL6
OG0006118	Q6VMQ6	A0JME2
OG0006119	Q6ZQR2	A2BFC9
OG0006120	Q86TP1	E7F6P6
OG0006121	Q86V21	A3QK15
OG0006122	Q86VW1	Q5TZ30
OG0006123	Q86Y56	A0A8M3AVC6
OG0006124	Q8IXR9	A0A8M1RQW8
OG0006125	Q8N9N5	Q502P7
OG0006126	Q8ND83	A0A8M2BFG7
OG0006127	Q8NI60	Q5RGU1
OG0006128	Q8TB61	Q6P101
OG0006129	Q969Y0	Q08BN9
OG0006130	Q96A57	Q68EJ3
OG0006131	Q96AP4	F1QAX5
OG0006132	Q96EK4	Q6TGZ4
OG0006133	Q96LA8	Q6NWG4
OG0006134	Q96MP8	Q0VFV7
OG0006135	Q96ST8	Q6P402
OG0006136	Q99547	Q6DBY4
OG0006137	Q9BV20	A9JRE2
OG0006138	Q9BYX2	E7F513
OG0006139	Q9C0B2	A0A8M1RR62
OG0006140	Q9H425	Q4KMC9
OG0006141	Q9HCE0	A5WUT8
OG0006142	Q9NQQ7	F1R7R7
OG0006143	Q9NTG7	A0A2R8QMP7
OG0006144	Q9NZ42	Q8JHF0
OG0006145	Q9NZK5	P58781
OG0006146	Q9P2F6	A0A8M9PSX5
OG0006147	Q9Y4Z2	B3DFN6
OG0006149	O75323	Q9PU58
OG0006150	O94903	B1H1M3
OG0006151	P08962	Q6P2T9
OG0006152	P12755	Q1ECW8
OG0006153	P36915	Q1LXP8
OG0006154	P82094	F1REB9
OG0006155	Q01453	Q1RLQ8
OG0006156	Q04844	A2BG85
OG0006157	Q13237	A0A8M9Q2S7
OG0006158	Q15700	Q5PYH7
OG0006159	Q4FZB7	Q5U3H2
OG0006161	Q5HYI7	Q4VBW0
OG0006163	Q5JYT7	A2RV33
OG0006164	Q5KU26	A5PMY6
OG0006165	Q5T4T1	A0A8M9PPR6
OG0006166	Q6NVV7	Q5RGZ1
OG0006167	Q6YBV0	E7F8C6
OG0006168	Q7Z422	Q504E7
OG0006169	Q86WC4	A0A8M1RHW9
OG0006170	Q86YT6	Q804S5
OG0006171	Q8N6V9	F1QU49
OG0006172	Q8TBB6	B0UYF2
OG0006173	Q8TBN0	A0A8M9PH17
OG0006174	Q92985	F1QNG2
OG0006175	Q96A44	B0S5W3
OG0006176	Q96EP5	A0A8M9Q795
OG0006177	Q96EY5	Q7SXX7
OG0006178	Q99581	A3FEM2
OG0006179	Q9BQB4	A0A8M1PZF1
OG0006180	Q9BQI3	A0A8M9Q8H6
OG0006181	Q9BUE6	Q4QRC6
OG0006182	Q9BUV0	Q1ECZ9
OG0006183	Q9GZU1	A2BGV1
OG0006184	Q9H3H5	A2BFS6
OG0006185	Q9H706	Q7ZVU1
OG0006186	Q9HAY6	Q7ZTS0
OG0006187	Q9HC36	Q566V3
OG0006188	Q9NVU0	F1R866
OG0006189	Q9NYF0	Q6QZN6
OG0006190	Q9UKZ1	A4QP78
OG0006191	Q9UL12	F1Q5K3
OG0006192	Q9Y3C1	Q6DGI3
OG0006193	Q9Y3I1	Q4V8X6
OG0006194	O14569	Q5XJT3
OG0006195	O14593	B3DI78
OG0006196	O14976	A0A8M3B9D0
OG0006197	O15127	Q7SXR6
OG0006198	O15273	E9QCX4
OG0006199	O60503	A0A8M1RTI1
OG0006200	P17302	O57474
OG0006201	P35232	A0A8M2BB12
OG0006202	P37059	A0A8M2BAC5
OG0006203	P40222	A5D6U5
OG0006204	P47897	Q7ZWG7
OG0006205	P49747	A0A0G2KDJ5
OG0006206	P52594	B0UXL9
OG0006207	P56749	Q90XR1
OG0006208	P62269	Q8JGS9
OG0006209	Q14108	A0A8M9PU63
OG0006210	Q15020	B3DJT0
OG0006211	Q15814	F1QJC8
OG0006212	Q2TAA2	Q503L4
OG0006213	Q5HYA8	A0A8M3AJ63
OG0006214	Q5UAW9	Q498W7
OG0006215	Q6NUJ5	A0A0R4IGL9
OG0006216	Q6P1N9	Q6GML7
OG0006217	Q6P3W2	A0A8M9PMN3
OG0006218	Q6ZN30	A0A0R4IKC9
OG0006219	Q7L211	Q32LS6
OG0006220	Q7Z4T9	F1Q5Z7
OG0006221	Q8IV48	Q503G0
OG0006222	Q8N2M4	Q5BLD1
OG0006223	Q8N7X0	A0A8M3B490
OG0006224	Q8TBF5	A5WVS5
OG0006225	Q8TEA7	E7F1V3
OG0006226	Q8TEV9	E7FA21
OG0006227	Q8WVF1	A0A0G2L033
OG0006228	Q969W1	A0A0R4IF99
OG0006229	Q96GI7	A0A8M6YV08
OG0006230	Q96KV7	F1RA29
OG0006231	Q96Q83	F1QRD8
OG0006232	Q9BXW7	Q6P0Z8
OG0006233	Q9H9E3	Q29RB1
OG0006234	Q9NR22	E7F3B5
OG0006235	Q9NX36	Q567G4
OG0006236	Q9UPN6	A0A8M1RE49
OG0006237	Q9Y2L6	A0A8M3AV01
OG0006238	Q9Y448	B3DIM7
OG0006239	A4D1B5	A0A8M2BC42
OG0006240	O43837	A0A2R8QPC9
OG0006241	O60716	A0A8M9Q686
OG0006242	O94776	F1QLG2
OG0006243	O95372	Q6PBW8
OG0006244	P10745	A0A8M6Z8V0
OG0006245	P20393	F1RAU6
OG0006246	P27707	Q5XJM2
OG0006247	P30518	A8KB27
OG0006248	P41587	A7UH65
OG0006249	P43005	D7RVR6
OG0006250	P48357	A0A8M1P6L4
OG0006251	P55771	Q98865
OG0006252	P59780	Q6DGS0
OG0006253	P61968	Q8JFQ1
OG0006254	Q15417	Q7T303
OG0006255	Q19AV6	A4FVI0
OG0006256	Q2M296	Q0P464
OG0006257	Q5T447	F1QF19
OG0006258	Q5T4S7	A0A8M6YVB9
OG0006259	Q5VW32	A3KQV2
OG0006260	Q5VZQ5	X1WCA3
OG0006261	Q86UB9	A4QN71
OG0006262	Q8N1D5	E7F2M2
OG0006263	Q8N370	A0A2R8QSV3
OG0006264	Q8NBL3	Q08CE6
OG0006265	Q8TE49	X1WEZ5
OG0006266	Q92839	A0A8M9NZ80
OG0006267	Q92879	Q9IBD0
OG0006269	Q99816	Q6IQ70
OG0006270	Q9BQN1	E7EXI7
OG0006271	Q9BRK0	Q4KMI4
OG0006272	Q9BRT9	A0A2R8Q9M1
OG0006273	Q9BSR8	Q6NYF1
OG0006274	Q9C099	F1R597
OG0006275	Q9GZR7	A0A8M1RMN7
OG0006276	Q9HAB8	Q1JPU8
OG0006277	Q9HBH0	Q502M0
OG0006278	Q9NP77	Q6PC19
OG0006279	Q9NWA0	R4GDN4
OG0006280	Q9P246	E7FE10
OG0006281	Q9UBG7	A0A8M9QBJ6
OG0006282	Q9UFE4	P0CK98
OG0006283	Q9UHL9	A0A8M9PLI6
OG0006284	Q9UNE7	A0A8M9P5S7
OG0006285	Q9Y5J7	Q9W762
OG0006286	Q9Y6G5	Q567Z9
OG0006288	A4D1P6	Q6TEN6
OG0006290	O15520	Q8AY90
OG0006291	O60613	Q802F3
OG0006292	P00749	G8CXX6
OG0006293	P05026	Q9DEY4
OG0006294	P15882	Q7ZUT6
OG0006295	P21781	B3DHR9
OG0006296	P35968	Q5GIT4
OG0006297	P52434	Q568H8
OG0006298	P62952	Q9IB61
OG0006299	Q13387	F1QF74
OG0006300	Q14392	E7FFN8
OG0006301	Q4VC31	Q6PBK1
OG0006302	Q53TN4	Q503V1
OG0006303	Q5T2T1	Q6P0D7
OG0006304	Q5VUE5	A5PL75
OG0006305	Q6DN12	A0A8M9Q261
OG0006306	Q6IQ20	Q5TZE8
OG0006307	Q7L8C5	A0A8M6Z749
OG0006309	Q8NHH9	A8KAZ3
OG0006310	Q92949	F1QDF8
OG0006311	Q969H0	A0A8M9PIU0
OG0006312	Q96E22	Q6DHR8
OG0006313	Q99932	A0A0G2L1H9
OG0006314	Q9H7Y0	A0A8N7TFN4
OG0006315	Q9HAC7	A0A8M9PG48
OG0006316	Q9HC58	A0A8N7T746
OG0006317	Q9NRM7	B0S8I4
OG0006318	Q9NV88	Q08BB6
OG0006319	Q9NYT0	B3DLH5
OG0006320	Q9P0W8	F1QIV7
OG0006321	Q9UHC1	A0A8M2B931
OG0006322	Q9UJT9	A1A5X2
OG0006323	Q9UK23	A0A8M1NEE2
OG0006324	Q9UKL4	Q8JFD6
OG0006325	Q9ULD6	E7FCN8
OG0006326	Q9Y466	Q6DEH0
OG0006327	Q9Y6F1	Q7ZVB0
OG0006328	Q9Y6M1	A0A0B4J1B0
OG0006329	A4GXA9	A0A8M9PY56
OG0006330	A6NKX4	A0A8N7TFR5
OG0006331	O95749	A0A8M6Z9I5
OG0006332	P19823	Q5RH29
OG0006333	P43235	Q568D6
OG0006334	P52788	Q9YGC9
OG0006335	P53611	Q4V946
OG0006336	P56199	A0A8M9QKV2
OG0006337	P62913	Q6IQI6
OG0006338	P67809	B5DE31
OG0006339	P78312	A0A0R4ICL0
OG0006340	Q15053	A0A8M1P1N4
OG0006341	Q15233	Q802Z5
OG0006342	Q2KHT3	A0A8M1RNA6
OG0006343	Q2M329	B3DID5
OG0006345	Q5T655	F1QGB9
OG0006346	Q8N0V3	F1QXS7
OG0006347	Q8N3F8	E7FA45
OG0006348	Q8N987	Q568Q5
OG0006349	Q8TCT6	Q5BP97
OG0006350	Q96EL3	Q66I54
OG0006351	Q96H78	Q5BJK6
OG0006352	Q96QU1	A0A8M3B5H0
OG0006353	Q99750	E7F670
OG0006354	Q99814	B3DJD1
OG0006355	Q9BV90	Q567J5
OG0006356	Q9NR81	A0A8M2B905
OG0006357	Q9NVV5	A0A8M3ATE7
OG0006358	Q9NW64	Q6NZZ9
OG0006359	Q9NXE8	Q7ZVW8
OG0006360	Q9NYG5	Q08BH9
OG0006361	Q9UFF9	A8E5K6
OG0006362	Q9UHJ6	X1WH23
OG0006363	Q9UJG1	Q7ZUX7
OG0006365	A8K830	A0A8M6YUZ9
OG0006366	O00442	Q7ZUX5
